-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 0 0
-3.225 0 0
-3.175 0 0
-3.125 0 0
-3.075 0 0
-3.025 0 0
-2.975 0 0
-2.925 0 0
-2.875 0 0
-2.825 0 0
-2.775 0 0
-2.725 0 0
-2.675 0 0
-2.625 0 0
-2.575 0 0
-2.525 0 0
-2.475 0 0
-2.425 8.62069e-06 8.40241e-06
-2.375 8.62069e-06 8.40241e-06
-2.325 4.31034e-05 2.06717e-05
-2.275 8.62069e-05 3.5544e-05
-2.225 0.000198276 4.76483e-05
-2.175 0.000586207 8.39356e-05
-2.125 0.000784483 7.15829e-05
-2.075 0.0017069 0.000149762
-2.025 0.00284483 0.000155412
-1.975 0.00476724 0.000179706
-1.925 0.00735345 0.000360892
-1.875 0.0116897 0.000325903
-1.825 0.0185172 0.000604605
-1.775 0.0280862 0.000819274
-1.725 0.0402759 0.00133208
-1.675 0.0530086 0.00159781
-1.625 0.0714224 0.00110095
-1.575 0.0937759 0.0012096
-1.525 0.114526 0.0017515
-1.475 0.144422 0.00239858
-1.425 0.171397 0.00196415
-1.375 0.203138 0.00328209
-1.325 0.230164 0.00314315
-1.275 0.260034 0.00355316
-1.225 0.294293 0.00332083
-1.175 0.314078 0.00499132
-1.125 0.346681 0.00391874
-1.075 0.365155 0.00627263
-1.025 0.378759 0.00373923
-0.975 0.385698 0.003863
-0.925 0.398741 0.00538966
-0.875 0.402828 0.00513161
-0.825 0.400888 0.00376309
-0.775 0.400957 0.00374679
-0.725 0.391759 0.0043811
-0.675 0.38206 0.00365528
-0.625 0.381328 0.00399349
-0.575 0.359586 0.0039335
-0.525 0.353086 0.00334458
-0.475 0.345422 0.00357081
-0.425 0.331103 0.00366144
-0.375 0.321336 0.00273815
-0.325 0.312716 0.0036005
-0.275 0.308552 0.00295345
-0.225 0.29375 0.00309241
-0.175 0.294741 0.00324879
-0.125 0.284 0.00316142
-0.075 0.283517 0.00265359
-0.025 0.288233 0.00263319
0.025 0.285595 0.00296618
0.075 0.283707 0.00168985
0.125 0.282672 0.00308728
0.175 0.292922 0.00285943
0.225 0.292293 0.00311931
0.275 0.30606 0.00290007
0.325 0.31081 0.00267339
0.375 0.323595 0.00303481
0.425 0.327328 0.00321351
0.475 0.32919 0.00320574
0.525 0.351776 0.00412767
0.575 0.359543 0.00265356
0.625 0.372638 0.00540475
0.675 0.373586 0.00400211
0.725 0.390138 0.00478951
0.775 0.389767 0.00325445
0.825 0.393207 0.00383998
0.875 0.390078 0.00414388
0.925 0.392759 0.00393997
0.975 0.381353 0.00435478
1.025 0.366233 0.00486647
1.075 0.358 0.00462211
1.125 0.333784 0.00572353
1.175 0.311405 0.00504227
1.225 0.289103 0.00437769
1.275 0.259716 0.00322737
1.325 0.227379 0.00323662
1.375 0.199948 0.00395663
1.425 0.165474 0.00279927
1.475 0.14069 0.00192541
1.525 0.114879 0.00251284
1.575 0.0895259 0.00172098
1.625 0.0710172 0.00197626
1.675 0.0528879 0.00104277
1.725 0.038431 0.000972642
1.775 0.0260603 0.000788713
1.825 0.0182931 0.000706781
1.875 0.011181 0.00036944
1.925 0.00774138 0.000353953
1.975 0.00487069 0.000255985
2.025 0.0029569 0.000216472
2.075 0.00155172 0.000154693
2.125 0.00087931 0.000137877
2.175 0.000456897 6.81798e-05
2.225 0.000198276 4.60622e-05
2.275 0.000103448 2.248e-05
2.325 6.89655e-05 2.248e-05
2.375 1.72414e-05 1.15659e-05
2.425 8.62069e-06 8.40241e-06
2.475 8.62069e-06 8.40241e-06
2.525 0 0
2.575 0 0
2.625 0 0
2.675 0 0
2.725 0 0
2.775 0 0
2.825 0 0
2.875 0 0
2.925 0 0
2.975 0 0
3.025 0 0
3.075 0 0
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
